year,month_cut,day_cut,hour_cut,temp,wind(m/s),hmd(%),fire accident
2015,3,1,3,11.3,0.6,41,no
2015,3,1,3,12.3,0.3,41,yes
2015,3,1,4,15.4,1.2,30,no
2015,3,1,4,18.2,1.4,27,yes
2015,3,1,4,18.2,1.4,27,yes
2015,3,1,4,19.2,1.4,27,yes
2015,3,1,5,19.9,1.9,30,no
2015,3,1,5,20.1,1.4,25,yes
2015,3,1,5,21.2,1.8,28,no
2015,3,1,6,22.3,2.8,27,yes
2015,3,1,6,22.1,2.9,27,yes
2015,3,1,6,21.8,3.2,29,yes
2015,3,1,6,21.8,3.2,29,yes
2015,3,1,7,19.7,1.8,32,yes
2015,3,1,7,18,3.3,49,yes
2015,3,1,7,17.1,2.5,54,yes
2015,3,1,8,16.3,2.7,57,no
2015,3,1,8,15.8,0.9,60,yes
2015,3,1,8,15.4,1.4,58,no
2015,3,2,1,14.7,1.4,57,yes
2015,3,2,1,14.1,0.9,60,yes
2015,3,2,1,13.7,1.7,62,no
2015,3,2,2,13,1.4,65,no
2015,3,2,2,12.5,1.1,68,no
2015,3,2,2,11.8,1.7,73,no
2015,3,2,3,11.5,1.3,73,no
2015,3,2,3,11,1.4,75,no
2015,3,2,3,12.6,1.6,63,no
2015,3,2,4,16,1.4,51,yes
2015,3,2,4,18.8,1.3,42,yes
2015,3,2,4,21.5,1.7,37,no
2015,3,2,5,23.3,1.7,33,no
2015,3,2,5,24.4,2.7,28,yes
2015,3,2,5,24.8,3,25,no
2015,3,2,6,25.4,2.5,25,yes
2015,3,2,6,25.1,3.2,26,yes
2015,3,2,6,24.3,3,27,no
2015,3,2,7,22.1,2.2,35,no
2015,3,2,7,19.8,2.5,43,yes
2015,3,2,7,19.8,2.5,43,yes
2015,3,2,7,18.6,2.8,47,yes
2015,3,2,8,17.7,1.5,53,no
2015,3,2,8,16.8,2.1,56,yes
2015,3,2,8,16.8,2.1,56,yes
2015,3,2,8,16.8,2.1,56,yes
2015,3,2,8,15.8,1.9,62,no
2015,3,2,1,15.3,0.6,60,yes
2015,3,2,1,15.3,0.6,60,yes
2015,3,2,1,15.3,0.6,60,yes
2015,3,2,1,14.8,0.2,62,no
2015,3,2,1,14.4,0.9,63,no
2015,3,2,2,13.9,0.4,64,no
2015,3,2,2,13.4,1.1,70,no
2015,3,2,2,12.8,0.9,74,yes
2015,3,2,3,12.5,1.3,78,no
2015,3,2,3,12.1,1,79,yes
2015,3,2,3,12.1,1,79,yes
2015,3,2,3,13.7,2,67,yes
2015,3,2,4,16.6,1.2,57,no
2015,3,2,4,19.2,1.1,50,no
2015,3,2,4,21.9,1.4,39,yes
2015,3,2,4,21.9,1.4,39,yes
2015,3,2,5,24.3,2.5,37,no
2015,3,2,5,25.3,2.7,32,yes
2015,3,2,5,26.2,3.7,27,yes
2015,3,2,6,26.2,3.6,25,yes
2015,3,2,6,25.2,3.8,33,yes
2015,3,2,6,25.2,3.8,33,yes
2015,3,2,6,23.3,4.6,48,yes
2015,3,2,6,23.3,4.6,48,yes
2015,3,2,7,21.2,3.1,51,no
2015,3,2,7,19.5,4.5,63,no
2015,3,2,7,18.7,2.6,66,yes
2015,3,2,7,18.7,2.6,66,yes
2015,3,2,7,18.7,2.6,66,yes
2015,3,2,8,18,2,71,no
2015,3,2,8,17.5,1.1,76,yes
2015,3,2,8,17.1,1.8,76,yes
2015,3,2,1,16.9,0.7,77,no
2015,3,2,1,16.4,0.8,77,no
2015,3,2,1,16.2,1.5,86,yes
2015,3,2,2,15.7,1.8,87,no
2015,3,2,2,15.2,2,87,no
2015,3,2,2,14.8,1.1,90,no
2015,3,2,3,14.3,0.7,93,no
2015,3,2,3,14.2,0.4,93,no
2015,3,2,3,15.2,1.5,86,no
2015,3,2,4,17.5,2.3,77,no
2015,3,2,4,19.7,2.4,62,no
2015,3,2,4,21.8,0.8,52,yes
2015,3,2,5,24.7,1.7,47,no
2015,3,2,5,25.3,1.6,43,yes
2015,3,2,5,25.1,2.3,50,yes
2015,3,2,6,24.4,2.3,50,no
2015,3,2,6,23.7,2.8,47,yes
2015,3,2,6,23.7,2.8,47,yes
2015,3,2,6,23.1,2.6,50,no
2015,3,2,7,22,2.7,53,yes
2015,3,2,7,22,2.7,53,yes
2015,3,2,7,22,2.7,53,yes
2015,3,2,7,21,0.2,61,yes
2015,3,2,7,20.1,0.2,64,yes
2015,3,2,8,19.5,0.4,66,no
2015,3,2,8,19.1,0.1,66,no
2015,3,2,8,18.9,0.9,66,yes
2015,3,2,1,18.5,1,67,no
2015,3,2,1,18.1,0.2,68,no
2015,3,2,1,17.9,1,70,yes
2015,3,2,2,17.4,0.2,73,no
2015,3,2,2,16.9,1.3,76,no
2015,3,2,2,16.3,1.5,81,no
2015,3,2,3,15.7,0.4,83,no
2015,3,2,3,15.7,1.2,82,no
2015,3,2,3,16.2,1.7,79,no
2015,3,2,4,18.4,1.4,67,no
2015,3,2,4,21.2,0.8,58,no
2015,3,2,4,23,2,43,no
2015,3,2,5,23.7,2.6,35,yes
2015,3,2,5,25.6,3.9,34,yes
2015,3,2,5,25.9,4,28,no
2015,3,2,6,26.1,4,34,yes
2015,3,2,6,25.6,4,32,yes
2015,3,2,6,23.8,4.7,33,no
2015,3,2,7,21.7,4,47,no
2015,3,2,7,20.7,3.5,65,no
2015,3,2,7,19.8,3.7,77,yes
2015,3,2,8,19.7,2.6,76,no
2015,3,2,8,19.2,3.9,75,no
2015,3,2,8,18.4,4,74,no
2015,3,3,1,18,3.9,74,no
2015,3,3,1,17.4,4.7,73,no
2015,3,3,1,16.3,4.8,62,no
2015,3,3,2,15.5,3.5,70,no
2015,3,3,2,15.1,3.1,70,no
2015,3,3,2,14.5,3.4,71,yes
2015,3,3,3,13.6,3.6,68,yes
2015,3,3,3,13.6,3.6,68,yes
2015,3,3,3,12.9,5,54,yes
2015,3,3,3,13.2,3.5,50,no
2015,3,3,4,14.4,2.6,42,yes
2015,3,3,4,14.4,2.6,42,yes
2015,3,3,4,14.4,2.6,42,yes
2015,3,3,4,14.4,2.6,42,yes
2015,3,3,4,14.4,2.6,42,yes
2015,3,3,4,16.3,2.6,32,no
2015,3,3,4,17.6,3.8,26,yes
2015,3,3,4,17.6,3.8,26,yes
2015,3,3,4,17.6,3.8,26,yes
2015,3,3,5,18.9,3.6,20,yes
2015,3,3,5,18.9,3.6,20,yes
2015,3,3,5,19.1,3.7,20,yes
2015,3,3,5,19.5,3.8,21,no
2015,3,3,6,20.2,5.6,26,no
2015,3,3,6,19.7,4.5,27,yes
2015,3,3,6,19,4.2,30,yes
2015,3,3,7,16.9,4.3,35,yes
2015,3,3,7,16.9,4.3,35,yes
2015,3,3,7,15.9,2.3,36,no
2015,3,3,7,15.4,2.6,35,yes
2015,3,3,8,15.2,3.1,39,yes
2015,3,3,8,15.2,3.1,39,yes
2015,3,3,8,15.2,3,39,yes
2015,3,3,8,15.2,3,39,yes
2015,3,3,8,15.2,4.5,44,no
2015,3,3,1,15,4.6,50,no
2015,3,3,1,15.3,4.9,52,yes
2015,3,3,1,15.1,4.3,55,yes
2015,3,3,1,15.1,4.3,55,yes
2015,3,3,1,15.1,4.3,55,yes
2015,3,3,1,15.1,4.3,55,yes
2015,3,3,2,14.9,2.1,58,yes
2015,3,3,2,12.9,3.2,69,yes
2015,3,3,2,12.1,2.8,72,yes
2015,3,3,3,11.3,2.1,89,no
2015,3,3,3,11.1,3.6,90,yes
2015,3,3,3,11.4,3.4,88,no
2015,3,3,4,12.1,2.8,84,yes
2015,3,3,4,13,1.3,82,no
2015,3,3,4,13.6,2.1,80,yes
2015,3,3,4,13.6,2.1,80,yes
2015,3,3,5,13.5,0.8,83,no
2015,3,3,5,13.4,1,74,yes
2015,3,3,5,14.3,0.5,59,yes
2015,3,3,6,15.8,1.4,58,yes
2015,3,3,6,15.9,4.7,56,yes
2015,3,3,6,15.9,4.7,56,yes
2015,3,3,6,15.9,4.7,56,yes
2015,3,3,6,14.2,1.8,64,no
2015,3,3,7,13.3,2.1,76,no
2015,3,3,7,12.7,1.4,75,yes
2015,3,3,7,12.1,1.5,73,yes
2015,3,3,8,11.3,2.3,62,no
2015,3,3,8,10.7,1.3,70,yes
2015,3,3,8,10.6,2.1,69,yes
2015,3,3,8,10.6,2.1,69,yes
2015,3,3,8,10.6,2.1,69,yes
2015,3,3,1,10.4,2.5,57,no
2015,3,3,1,10.3,3.2,59,no
2015,3,3,1,10.2,3,60,yes
2015,3,3,2,9.7,3,66,no
2015,3,3,2,9,2.2,72,no
2015,3,3,2,8.6,1.3,71,no
2015,3,3,3,8.2,0.3,72,no
2015,3,3,3,8.1,0.6,76,no
2015,3,3,3,9,2,62,yes
2015,3,3,4,10.1,2.2,59,no
2015,3,3,4,10.3,3.8,78,no
2015,3,3,4,11.5,3.2,69,yes
2015,3,3,5,12.5,3.2,68,no
2015,3,3,5,13.1,5.4,73,yes
2015,3,3,5,13.1,5.4,73,yes
2015,3,3,5,14.1,4.8,69,yes
2015,3,3,6,14.2,4.1,53,yes
2015,3,3,6,14.4,4.3,55,no
2015,3,3,6,12.5,3.8,87,yes
2015,3,3,7,12,2.4,90,no
2015,3,3,7,11.3,0.7,92,yes
2015,3,3,7,10.7,0.4,89,yes
2015,3,3,8,10,0.9,91,yes
2015,3,3,8,10,0.9,91,yes
2015,3,3,8,9.7,1.2,90,no
2015,3,3,8,9.9,0.7,83,yes
2015,3,3,1,9.9,1.2,82,no
2015,3,3,1,9.8,0.7,81,yes
2015,3,3,1,9.9,1.1,81,no
2015,3,3,2,9.6,0.7,81,no
2015,3,3,2,9.3,1.5,79,no
2015,3,3,2,8.9,1,80,no
2015,3,3,3,8.5,1.8,81,no
2015,3,3,3,8.2,1.5,83,no
2015,3,3,3,8.8,2.1,73,no
2015,3,3,4,10.2,4.8,67,no
2015,3,3,4,12.2,3.1,59,no
2015,3,3,4,13.3,4.2,50,no
2015,3,3,5,14.4,5.1,45,no
2015,3,3,5,15.8,4.4,45,no
2015,3,3,5,17.2,5.9,38,yes
2015,3,3,5,17.2,5.9,38,yes
2015,3,3,5,17.2,5.9,38,yes
2015,3,3,5,17.2,5.9,38,yes
2015,3,3,6,17.4,4.7,38,no
2015,3,3,6,17.8,4.8,39,no
2015,3,3,6,16.6,4.4,40,yes
2015,3,3,6,16.6,4.4,40,yes
2015,3,3,6,16.6,4.4,40,yes
2015,3,3,7,15.6,3.5,37,no
2015,3,3,7,14.3,1.8,40,yes
2015,3,3,7,14.3,1.8,40,yes
2015,3,3,7,14.3,1.8,40,yes
2015,3,3,7,13.3,2.4,39,yes
2015,3,3,8,12.3,1,44,no
2015,3,3,8,11.4,0.5,50,yes
2015,3,3,8,11.4,0.5,50,yes
2015,3,3,8,10.9,1.1,55,yes
2015,3,4,1,10.4,1.6,59,no
2015,3,4,1,10.8,2.3,60,yes
2015,3,4,1,10.8,2.3,60,yes
2015,3,4,1,10.8,2.3,60,yes
2015,3,4,1,10.2,1.9,66,yes
2015,3,4,2,9.5,0.8,73,yes
2015,3,4,2,9,0.2,76,yes
2015,3,4,2,8.7,0.5,77,yes
2015,3,4,3,8.2,1.3,80,no
2015,3,4,3,7.8,1.7,83,no
2015,3,4,3,9.3,2.1,70,yes
2015,3,4,4,12.4,1.4,59,yes
2015,3,4,4,12.4,1.4,59,yes
2015,3,4,4,12.4,1.4,59,yes
2015,3,4,4,15.3,2.1,58,no
2015,3,4,4,18,3.7,54,no
2015,3,4,5,19.8,2.9,50,no
2015,3,4,5,20.5,5,36,no
2015,3,4,5,20.9,4.7,36,yes
2015,3,4,6,20.3,3.8,48,yes
2015,3,4,6,19.8,4.5,54,no
2015,3,4,6,19.2,3.7,59,yes
2015,3,4,7,18.1,4.3,61,no
2015,3,4,7,17.4,2.9,65,yes
2015,3,4,7,17.4,2.9,65,yes
2015,3,4,7,16.9,1.9,68,no
2015,3,4,8,16.7,1.9,73,no
2015,3,4,8,16.5,1.6,76,no
2015,3,4,8,15.7,1.8,83,no
2015,3,4,1,15.2,2,87,no
2015,3,4,1,15,2.2,90,yes
2015,3,4,1,14.4,1.1,89,no
2015,3,4,2,13.4,0.9,91,no
2015,3,4,2,12.9,1.5,94,yes
2015,3,4,2,12.3,1,93,no
2015,3,4,3,11.7,0.8,94,no
2015,3,4,3,10.9,1.9,94,no
2015,3,4,3,12.1,1.6,88,no
2015,3,4,4,14,2.6,81,yes
2015,3,4,4,16.8,1.2,70,no
2015,3,4,4,19.2,1.2,49,yes
2015,3,4,5,21.2,1.7,39,yes
2015,3,4,5,22.6,2.1,32,no
2015,3,4,5,23.7,2.1,30,no
2015,3,4,6,24.3,1.8,27,no
2015,3,4,6,24.2,2.1,27,yes
2015,3,4,6,24.2,2.1,27,yes
2015,3,4,6,22.6,2.8,44,yes
2015,3,4,6,22.6,2.8,44,yes
2015,3,4,7,20.3,2.7,52,yes
2015,3,4,7,18.9,2.1,58,yes
2015,3,4,7,17.8,2.1,62,no
2015,3,4,8,17.1,1.2,62,no
2015,3,4,8,16.2,0.2,69,yes
2015,3,4,8,15.3,0.7,67,no
2015,3,4,1,14.4,1.5,71,no
2015,3,4,1,13.8,1.3,71,no
2015,3,4,1,13.1,1.9,76,no
2015,3,4,2,12.5,2.2,78,yes
2015,3,4,2,12.4,1.8,78,no
2015,3,4,2,12.5,2.2,78,no
2015,3,4,3,12.2,2.2,75,no
2015,3,4,3,12.1,1.7,74,no
2015,3,4,3,13,1.8,68,no
2015,3,4,4,15.6,1.3,61,no
2015,3,4,4,17.4,2.4,54,yes
2015,3,4,4,17.4,2.4,54,yes
2015,3,4,4,20.2,1.1,48,yes
2015,3,4,4,20.2,1.1,48,yes
2015,3,4,4,20.2,1.1,48,yes
2015,3,4,5,22.2,0.7,38,no
2015,3,4,5,24.1,2.2,36,yes
2015,3,4,5,25.1,2.1,33,yes
2015,3,4,5,25.1,2.1,33,yes
2015,3,4,5,25.1,2.1,33,yes
2015,3,4,6,25.7,1.1,31,no
2015,3,4,6,25.6,2.4,29,no
2015,3,4,6,24.1,2.9,40,yes
2015,3,4,6,24.1,2.9,40,yes
2015,3,4,7,20.9,3.2,61,yes
2015,3,4,7,19.3,3.5,67,yes
2015,3,4,7,18.6,1.1,67,yes
2015,3,4,8,17.9,1,73,yes
2015,3,4,8,17.1,0.9,76,yes
2015,3,4,8,16.4,0.8,79,no
2015,3,4,1,15.8,0.4,80,no
2015,3,4,1,15.5,0,79,no
2015,3,4,1,15.2,0.3,78,no
2015,3,4,2,14.9,0.7,80,no
2015,3,4,2,14.5,1.7,83,no
2015,3,4,2,14.1,1.3,83,no
2015,3,4,3,13.5,1.1,85,no
2015,3,4,3,13.2,0.9,84,yes
2015,3,4,3,14.1,1.9,78,yes
2015,3,4,4,15.8,1.2,69,yes
2015,3,4,4,17.5,0.5,63,yes
2015,3,4,4,17.3,2.8,74,no
2015,3,4,5,17.8,2.3,72,yes
2015,3,4,5,17.8,2.3,72,yes
2015,3,4,5,17.8,2.3,72,yes
2015,3,4,5,21.8,3.5,54,no
2015,3,4,5,23.6,2.2,44,yes
2015,3,4,6,24,3,45,yes
2015,3,4,6,24,3,45,yes
2015,3,4,6,24,3,45,yes
2015,3,4,6,23.8,3.5,40,no
2015,3,4,6,23,3.2,49,no
2015,3,4,7,20.8,3.2,67,yes
2015,3,4,7,19.1,3,72,yes
2015,3,4,7,19.1,3,72,yes
2015,3,4,7,19.1,3,72,yes
2015,3,4,7,19.1,3,72,yes
2015,3,4,7,18.2,2.2,73,yes
2015,3,4,8,17.4,1.6,74,no
2015,3,4,8,16.8,1.9,76,no
2015,3,4,8,16.3,2.7,77,no
2015,3,5,1,16.1,0.3,76,yes
2015,3,5,1,15.4,0.2,83,yes
2015,3,5,1,14.7,1.5,83,yes
2015,3,5,2,14.4,0.5,82,no
2015,3,5,2,13.8,1.8,87,no
2015,3,5,2,13.3,1.8,88,no
2015,3,5,3,12.9,1.4,88,no
2015,3,5,3,12.4,2.2,91,no
2015,3,5,3,13.7,2.2,80,yes
2015,3,5,4,16.4,0.8,68,yes
2015,3,5,4,18.6,1,57,yes
2015,3,5,4,21.5,0.7,50,yes
2015,3,5,5,23.7,1.3,46,no
2015,3,5,5,24.8,2.3,34,no
2015,3,5,5,26,2.2,33,yes
2015,3,5,5,26,2.2,33,yes
2015,3,5,6,26.3,3.5,32,no
2015,3,5,6,26.3,2.8,25,yes
2015,3,5,6,24.7,2.4,38,yes
2015,3,5,7,22,2.6,60,yes
2015,3,5,7,20,3.4,60,yes
2015,3,5,7,19.1,2.6,64,yes
2015,3,5,8,18.3,0.8,67,yes
2015,3,5,8,18.3,0.8,67,yes
2015,3,5,8,17.4,0.8,68,yes
2015,3,5,8,17.4,0.8,68,yes
2015,3,5,8,16.5,1.5,72,no
2015,3,5,1,15.8,1.2,75,no
2015,3,5,1,15.2,0.5,76,yes
2015,3,5,1,14.7,0.2,78,no
2015,3,5,2,14.2,0.2,78,no
2015,3,5,2,13.7,0.4,80,no
2015,3,5,2,13.2,1.4,81,no
2015,3,5,3,12.7,1.5,83,no
2015,3,5,3,12.5,0.9,83,yes
2015,3,5,3,12.5,0.9,83,yes
2015,3,5,3,13,1.3,77,yes
2015,3,5,4,15.5,0.5,67,yes
2015,3,5,4,15.5,0.5,67,yes
2015,3,5,4,15.5,0.5,67,yes
2015,3,5,4,18,0.4,58,no
2015,3,5,4,21.1,0.8,49,no
2015,3,5,5,23,2,45,no
2015,3,5,5,24.1,2.7,37,no
2015,3,5,5,23.5,2.7,35,no
2015,3,5,6,23.5,3.3,38,yes
2015,3,5,6,23.5,3.3,38,yes
2015,3,5,6,22.7,3.7,45,yes
2015,3,5,6,22.7,3.7,45,yes
2015,3,5,6,21.7,2.3,47,no
2015,3,5,7,20.3,1.8,57,yes
2015,3,5,7,19.2,1.2,63,no
2015,3,5,7,18.4,1.8,69,yes
2015,3,5,7,18.4,1.8,69,yes
2015,3,5,8,18,1.4,71,no
2015,3,5,8,17.4,0.6,76,yes
2015,3,5,8,17.4,0.6,76,yes
2015,3,5,8,16.7,0.5,81,yes
2015,3,5,1,16.1,0.2,82,no
2015,3,5,1,15.2,1.5,81,no
2015,3,5,1,14.6,1.3,84,yes
2015,3,5,2,14.3,1.2,83,no
2015,3,5,2,13.8,1.8,86,yes
2015,3,5,2,13.7,1.4,84,no
2015,3,5,3,13.9,1.9,84,yes
2015,3,5,3,14.3,2.5,79,no
2015,3,5,3,15.1,2.3,76,yes
2015,3,5,3,15.1,2.3,76,yes
2015,3,5,4,16.9,1.7,69,no
2015,3,5,4,18.6,2.1,61,yes
2015,3,5,4,20.6,1.9,52,no
2015,3,5,5,22.2,0.9,48,yes
2015,3,5,5,23.3,1.4,44,yes
2015,3,5,5,23.3,1.4,44,yes
2015,3,5,5,23.3,1.4,44,yes
2015,3,5,5,23.7,2.5,40,yes
2015,3,5,6,23.9,3.6,35,no
2015,3,5,6,23.2,3.3,43,yes
2015,3,5,6,23.2,3.3,43,yes
2015,3,5,6,23.2,3.3,43,yes
2015,3,5,6,21.5,3,49,yes
2015,3,5,7,20.3,3.7,58,no
2015,3,5,7,19.1,2,64,yes
2015,3,5,7,18.2,1.6,62,no
2015,3,5,8,17.4,2.2,76,yes
2015,3,5,8,16.9,1.1,79,no
2015,3,5,8,16.3,0.7,87,no
2015,3,5,1,16.1,1.8,86,no
2015,3,5,1,15.9,1.5,88,no
2015,3,5,1,15.6,0.9,88,yes
2015,3,5,2,15.4,0.7,87,no
2015,3,5,2,15.4,0.2,85,no
2015,3,5,2,15.6,0.1,83,no
2015,3,5,3,15.6,0.8,82,yes
2015,3,5,3,15.6,1.9,82,no
2015,3,5,3,15.8,1.2,77,no
2015,3,5,4,16.8,2.7,73,no
2015,3,5,4,18.3,0.6,65,no
2015,3,5,4,20.3,2,56,no
2015,3,5,5,22.1,1.8,51,no
2015,3,5,5,23.4,2.8,44,no
2015,3,5,5,24.7,1.5,46,yes
2015,3,5,6,24.8,1.8,41,yes
2015,3,5,6,24.3,1.8,45,yes
2015,3,5,6,24.3,1.8,45,yes
2015,3,5,6,24.3,1.8,45,yes
2015,3,5,6,24.3,1.8,45,yes
2015,3,5,6,24.3,1.8,45,yes
2015,3,5,6,22.9,2.9,48,yes
2015,3,5,6,22.9,2.9,48,yes
2015,3,5,6,22.9,2.9,48,yes
2015,3,5,7,20.9,3.3,63,no
2015,3,5,7,19.4,2.1,74,no
2015,3,5,7,18.4,2,75,yes
2015,3,5,7,18.4,2,75,yes
2015,3,5,8,17.9,2.1,75,no
2015,3,5,8,17.4,0.9,74,no
2015,3,5,8,17.1,2.2,79,no
2015,3,6,1,16.6,1.4,84,no
2015,3,6,1,16,1.4,84,yes
2015,3,6,1,15.6,0.4,86,yes
2015,3,6,1,15.6,0.4,86,yes
2015,3,6,2,15.2,0.6,87,no
2015,3,6,2,14.8,0.3,86,no
2015,3,6,2,14.4,0.8,87,yes
2015,3,6,3,14,2.2,90,no
2015,3,6,3,13.9,2.6,89,no
2015,3,6,3,14.5,1.7,87,no
2015,3,6,4,16.2,1.1,79,no
2015,3,6,4,17.9,1.5,72,yes
2015,3,6,4,19.4,2.4,65,yes
2015,3,6,5,20.7,1.7,59,no
2015,3,6,5,21.5,3.6,54,no
2015,3,6,5,22.1,2.7,51,no
2015,3,6,6,22.7,3.5,50,yes
2015,3,6,6,22,2.6,56,yes
2015,3,6,6,22,2.6,56,yes
2015,3,6,6,21.2,2.6,63,no
2015,3,6,7,20,1.3,64,yes
2015,3,6,7,19,0.5,67,yes
2015,3,6,7,19,0.5,67,yes
2015,3,6,7,19,0.5,67,yes
2015,3,6,7,18.5,1.4,70,no
2015,3,6,8,17.9,0.8,75,no
2015,3,6,8,17.6,0.7,76,yes
2015,3,6,8,16.8,1.6,79,no
2015,3,6,1,16.2,1.5,76,no
2015,3,6,1,15.7,1.9,79,yes
2015,3,6,1,15.7,1.9,79,yes
2015,3,6,1,15.1,1.8,81,no
2015,3,6,2,14.6,1.6,83,yes
2015,3,6,2,14.8,2.6,79,no
2015,3,6,2,15,1.8,77,yes
2015,3,6,3,14.9,2.9,75,no
2015,3,6,3,14.8,3.4,74,no
2015,3,6,3,15.2,3.2,72,no
2015,3,6,4,16.4,3.9,66,yes
2015,3,6,4,17.1,3.7,64,no
2015,3,6,4,19.1,2.7,58,yes
2015,3,6,5,20,2.2,55,yes
2015,3,6,5,22.1,1.7,52,yes
2015,3,6,5,22.4,1.4,53,yes
2015,3,6,6,22.9,1.8,47,yes
2015,3,6,6,22.6,2.2,51,no
2015,3,6,6,21,3.5,58,no
2015,3,6,7,19.3,1.9,62,no
2015,3,6,7,18.3,0.6,64,no
2015,3,6,7,17.5,2.7,62,no
2015,3,6,8,16.9,2.7,62,yes
2015,3,6,8,16.9,2.7,62,yes
2015,3,6,8,16.9,2.7,62,yes
2015,3,6,8,16,1.4,67,yes
2015,3,6,8,15.3,0.7,69,no
2015,3,6,1,15.2,0.7,68,yes
2015,3,6,1,15.2,0.7,68,yes
2015,3,6,1,15.4,0.8,68,no
2015,3,6,1,16,0.9,77,no
2015,3,6,2,16.5,2.6,81,no
2015,3,6,2,16.5,3.3,79,no
2015,3,6,2,16.3,2.8,80,no
2015,3,6,3,16.4,2.6,80,yes
2015,3,6,3,16.4,1.9,80,no
2015,3,6,3,16.5,2.8,78,no
2015,3,6,4,16.7,1.4,77,no
2015,3,6,4,17.2,2.7,75,yes
2015,3,6,4,18.1,3.6,70,yes
2015,3,6,5,19.9,2.8,60,no
2015,3,6,5,20.7,4,49,yes
2015,3,6,5,20.6,4.7,52,yes
2015,3,6,6,21.1,4.2,49,yes
2015,3,6,6,20.1,4.5,51,no
2015,3,6,6,19.3,3,52,yes
2015,3,6,6,19.3,3,52,yes
2015,3,6,7,17.8,3.4,58,no
2015,3,6,7,16.8,3.5,71,yes
2015,3,6,7,16.8,3.5,71,yes
2015,3,6,7,16.8,3.5,71,yes
2015,3,6,7,16.3,1.2,75,no
2015,3,6,8,15.7,1.1,76,yes
2015,3,6,8,15.6,1,75,no
2015,3,6,8,15.3,0.9,74,yes
2015,3,6,1,15.5,1.4,72,no
2015,3,6,1,16,2.6,73,no
2015,3,6,1,16,3,81,yes
2015,3,6,1,16,3,81,yes
2015,3,6,2,16.1,1.6,83,no
2015,3,6,2,16.3,2.3,85,yes
2015,3,6,2,16.3,2.3,85,yes
2015,3,6,2,16.6,3.2,86,no
2015,3,6,3,16.2,2.3,94,no
2015,3,6,3,15.9,1.2,94,no
2015,3,6,3,15.8,1.2,93,no
2015,3,6,4,16.1,1.8,90,yes
2015,3,6,4,16.7,2,86,yes
2015,3,6,4,16.7,2,86,yes
2015,3,6,4,17.4,3.1,76,yes
2015,3,6,5,18.2,4,63,yes
2015,3,6,5,19.7,2.9,54,no
2015,3,6,5,20.9,2.8,47,yes
2015,3,6,6,21,3.6,40,yes
2015,3,6,6,21,3.6,40,yes
2015,3,6,6,21.7,2.9,35,no
2015,3,6,6,20.8,3.1,33,yes
2015,3,6,7,18.6,1.9,37,yes
2015,3,6,7,18.6,1.9,37,yes
2015,3,6,7,17.4,3.2,41,no
2015,3,6,7,16.4,2.6,48,no
2015,3,6,8,15.4,2.1,53,yes
2015,3,6,8,14.5,1.6,58,yes
2015,3,6,8,13.6,0.4,62,yes
2015,3,7,1,13.2,2.5,55,no
2015,3,7,1,13.7,3.4,54,no
2015,3,7,1,13.7,3.7,54,yes
2015,3,7,1,13.7,3.7,54,yes
2015,3,7,2,13.7,3.8,54,yes
2015,3,7,2,13.5,3.4,56,no
2015,3,7,2,13.1,1.6,58,no
2015,3,7,3,12.3,2.4,64,no
2015,3,7,3,12.1,2.1,64,no
2015,3,7,3,12.8,3.2,61,yes
2015,3,7,4,15.5,2,54,yes
2015,3,7,4,15.5,2,54,yes
2015,3,7,4,17.1,2.9,49,yes
2015,3,7,4,18.8,3.4,46,no
2015,3,7,5,20.2,1.6,38,no
2015,3,7,5,20.8,1.3,34,no
2015,3,7,5,21.8,1.9,34,no
2015,3,7,6,22.6,1.5,33,yes
2015,3,7,6,21.5,2,35,no
2015,3,7,6,20.1,1.3,36,yes
2015,3,7,7,18.4,0.7,44,yes
2015,3,7,7,17,0.8,52,no
2015,3,7,7,15.8,1.4,53,yes
2015,3,7,7,15.8,1.4,53,yes
2015,3,7,8,14.9,1.3,56,yes
2015,3,7,8,13.8,2.1,61,yes
2015,3,7,8,13.2,1.9,62,yes
2015,3,7,1,12.6,1.4,65,no
2015,3,7,1,12.2,2.3,68,no
2015,3,7,1,12.2,2.9,65,yes
2015,3,7,2,12.1,1.9,65,no
2015,3,7,2,12.3,2.8,66,no
2015,3,7,2,12.5,2.2,64,no
2015,3,7,3,12.6,2.2,64,yes
2015,3,7,3,12.7,2.8,65,yes
2015,3,7,3,13.1,2.5,62,no
2015,3,7,4,14.4,2.7,58,no
2015,3,7,4,16.2,3.9,52,no
2015,3,7,4,16.3,2.2,55,no
2015,3,7,5,17.4,4,51,yes
2015,3,7,5,18.3,1.6,48,no
2015,3,7,5,18.2,2.1,50,no
2015,3,7,6,18.3,2.4,50,yes
2015,3,7,6,18.3,2,52,no
2015,3,7,6,17.6,2,57,no
2015,3,7,7,15.9,2.7,80,no
2015,3,7,7,15.1,1.9,87,no
2015,3,7,7,14.7,2,79,no
2015,3,7,8,14.9,1.6,75,no
2015,3,7,8,15.2,2.1,75,no
2015,3,7,8,14.7,1.1,88,no
2015,3,7,1,14.4,1,91,no
2015,3,7,1,14.2,2.5,91,no
2015,3,7,1,14,1.7,92,yes
2015,3,7,2,13.6,4.6,94,no
2015,3,7,2,13.2,3.7,94,no
2015,3,7,2,12.9,2.8,95,no
2015,3,7,3,12.8,1.7,95,no
2015,3,7,3,12.3,2.8,94,no
